PlayerType,PlayerName,Dribbling,Pace,PlayerNation,Passing,PlayerClub,PlayerRating,PlayerPosition,Defense,Shooting,Physical
NIF,Jhon Córdoba,73,80,Colombia,61,1. FC Köln,77,ST,41,73,84
NIF,Lasse Schøne,76,50,Denmark,82,Ajax,77,CM,59,76,60
NIF,Jetro Willems,78,79,Netherlands,78,Eintracht Frankfurt,77,LB,72,62,75
NIF,Danny Ings,77,82,England,64,Liverpool,77,ST,35,74,71
NIF,Davy Pröpper,75,67,Netherlands,73,Brighton & Hove Albion,77,CM,61,72,75
NIF,Andreas Pereira,81,72,Brazil,76,Valencia CF,77,LM,62,71,69
NIF,Leonardo Pavoletti,69,67,Italy,49,Cagliari,77,ST,27,76,76
NIF,Joel Campbell,78,85,Costa Rica,73,Real Betis Balompié,77,RM,42,73,71
NIF,Patrik Schick,79,76,Czech Republic,69,Roma,77,ST,26,75,68
NIF,Andrea Masiello,59,64,Italy,55,Atalanta,77,CB,78,37,72
NIF,Gaël Clichy,73,79,France,65,Medipol Başakşehir FK,77,LB,75,43,68
NIF,Perparim Hetemaj,78,78,Finland,76,Chievo Verona,77,CM,70,65,79
NIF,Yūya Ōsako,80,76,Japan,67,1. FC Köln,77,CF,36,72,66
NIF,Christophe Jallet,74,71,France,76,OGC Nice,77,RB,76,64,73
NIF,David García,59,56,Spain,64,UD Las Palmas,77,CB,76,45,78
NIF,Felipe Caicedo,72,72,Ecuador,63,Lazio,77,ST,47,74,81
NIF,Mauro Zárate,85,77,Argentina,68,Watford,77,ST,33,79,65
NIF,Vincenzo Grifo,83,75,Italy,73,Borussia Mönchengladbach,77,LM,33,73,63
NIF,Timor,67,52,Spain,74,Girona FC,77,CDM,71,61,78
NIF,Lee Cattermole,67,65,England,68,Sunderland,77,CDM,76,57,81
NIF,Vieirinha,82,75,Portugal,74,PAOK,77,RM,64,73,62
NIF,Nadiem Amiri,81,73,Germany,76,TSG 1899 Hoffenheim,77,CAM,51,67,60
NIF,Joe Allen,77,62,Wales,73,Stoke City,77,CM,70,63,70
NIF,Santiago Gentiletti,63,69,Argentina,57,Genoa,77,CB,78,36,73
NIF,Rafael Tolói,61,58,Brazil,53,Atalanta,77,CB,78,46,70
NIF,Loïc Rémy,73,76,France,65,UD Las Palmas,77,ST,33,76,69
NIF,Daniel Torres,72,58,Colombia,70,Deportivo Alavés,77,CDM,72,61,80
NIF,Yuri,70,78,Spain,64,Paris Saint-Germain,77,LB,76,56,81
NIF,Yannis Salibur,77,87,France,71,En Avant de Guingamp,77,RM,40,74,64
NIF,Fabian Delph,82,74,England,73,Manchester City,77,CM,68,69,75
NIF,Jonathan De Guzmán,80,78,Netherlands,76,Eintracht Frankfurt,77,CAM,50,74,65
NIF,Francesco Magnanelli,65,68,Italy,71,Sassuolo,77,CDM,74,56,74
NIF,Aritz Elustondo,60,71,Spain,56,Real Sociedad,77,RB,78,33,71
NIF,Jordan Veretout,75,66,France,77,Fiorentina,77,CM,65,74,71
NIF,Ivan Radovanović,69,60,Serbia,73,Chievo Verona,77,CDM,74,59,80
NIF,Mame Diouf,68,83,Senegal,56,Stoke City,77,ST,42,75,78
NIF,Steve Cook,61,56,England,51,Bournemouth,77,CB,77,27,77
NIF,Vlad Chiricheş,63,68,Romania,56,Napoli,77,CB,79,64,73
NIF,Frederik Sørensen,63,60,Denmark,62,1. FC Köln,77,CB,77,33,77
NIF,Gálvez,59,43,Spain,60,SD Eibar,77,CB,76,37,82
NIF,Georges-Kévin Nkoudou,78,91,France,71,Tottenham Hotspur,77,LM,35,72,62
NIF,Dalbert,77,91,Brazil,71,Inter,77,LB,72,62,72
NIF,Stefano Okaka,71,72,Italy,57,Watford,77,ST,27,74,83
NIF,Tomás Rincón,76,74,Venezuela,73,Torino,77,CM,76,58,80
NIF,Johannes Geis,69,48,Germany,81,Sevilla FC,77,CDM,73,66,77
NIF,Recio,73,56,Spain,75,Málaga CF,77,CDM,72,66,73
NIF,Leandro Paredes,78,72,Argentina,80,Zenit St. Petersburg,77,CDM,69,66,73
NIF,Antonio Rukavina,68,74,Serbia,69,Villarreal CF,77,RB,76,48,72
NIF,Luisinho,76,70,Portugal,73,RC Deportivo de La Coruña,77,LB,76,53,65
NIF,Charles,79,64,Brazil,55,SD Eibar,77,ST,34,78,69
NIF,Neven Subotić,46,59,Serbia,50,Borussia Dortmund,77,CB,80,45,76
NIF,Lorenzo Pellegrini,75,76,Italy,75,Roma,77,CM,70,66,72
NIF,Alessandro Gamberini,57,65,Italy,41,Chievo Verona,77,CB,82,40,70
NIF,Jordy Clasie,76,63,Netherlands,76,Club Brugge KV,77,CDM,66,66,73
NIF,Sergi Gómez,63,43,Spain,64,RC Celta de Vigo,77,CB,78,41,73
NIF,Marcos Llorente,70,55,Spain,72,Real Madrid CF,77,CDM,71,48,71
NIF,Marc Albrighton,77,79,England,74,Leicester City,77,LM,47,69,70
NIF,Mark Uth,76,75,Germany,69,TSG 1899 Hoffenheim,77,ST,33,79,67
NIF,Stefan Bell,53,61,Germany,56,1. FSV Mainz 05,77,CB,80,40,74
NIF,Sergio León,76,76,Spain,56,Real Betis Balompié,77,ST,34,78,69
NIF,Mehdi Carcela-González,83,83,Morocco,71,Olympiacos CFP,77,RM,33,71,55
NIF,Wendell,77,86,Brazil,72,Bayer 04 Leverkusen,77,LB,71,48,72
NIF,Jonny,69,77,Spain,64,RC Celta de Vigo,77,LB,77,42,76
NIF,Allan Nyom,67,75,Cameroon,63,West Bromwich Albion,77,LB,78,47,83
NIF,Cheikhou Kouyaté,69,74,Senegal,61,West Ham United,77,CDM,77,65,88
NIF,Montoya,72,83,Spain,69,Valencia CF,77,RB,75,50,71
NIF,Vallejo,63,73,Spain,56,Real Madrid CF,77,CB,79,41,70
NIF,Aymen Abdennour,54,63,Tunisia,56,Olympique de Marseille,77,CB,77,55,81
NIF,Benjamin Stambouli,71,65,France,66,FC Schalke 04,77,CDM,76,56,77
NIF,Mario Lemina,79,78,Gabon,76,Southampton,77,CM,66,66,75
NIF,Thomas Partey,72,76,Ghana,68,Atlético Madrid,77,CDM,73,60,83
NIF,Jordi Amat,58,68,Spain,53,Real Betis Balompié,77,CB,76,48,76
NIF,Damien Da Silva,55,57,France,53,Stade Malherbe Caen,77,CB,78,31,73
NIF,Richarlison,80,85,Brazil,63,Everton,76,LW,26,72,76
IF,Alphonso Davies,80,94,Canada,71,Vancouver Whitecaps FC,76,LM,61,75,78
IF,Habib Diallo,76,77,Senegal,63,Stade Brestois 29,76,ST,30,82,75
IF,Dani Suárez,56,70,Spain,52,Górnik Zabrze,76,CB,76,55,84
IF,Michael Sollbauer,56,60,Austria,53,Wolfsberger AC,76,CB,76,45,82
NIF,Andy Delort,73,76,France,67,Montpellier Hérault SC,76,ST,26,77,76
IF,Cebio Soukou,76,87,Germany,74,FC Hansa Rostock,76,CF,40,77,76
IF,Fabio,47,70,Brazil,47,Gamba Osaka,76,CB,76,40,84
NIF,Lamine Koné,54,59,Ivory Coast,53,RC Strasbourg Alsace,76,CB,74,38,82
NIF,Diego Rico,67,76,Spain,69,Bournemouth,76,LB,74,56,78
NIF,Palhinha,67,55,Portugal,62,SC Braga,76,CDM,74,49,84
NIF,Mario Pašalić,75,64,Croatia,73,Atalanta,76,CM,69,70,77
NIF,Aarón Martín,71,65,Spain,61,1. FSV Mainz 05,76,LB,78,33,64
NIF,Alexandr Golovin,80,82,Russia,72,AS Monaco Football Club SA,76,CM,65,69,61
NIF,Aleix Vidal,80,91,Spain,72,Sevilla FC,76,RB,69,67,70
NIF,Rachid Ghezzal,79,76,Algeria,75,Leicester City,76,RW,29,72,61
NIF,Jérôme Roussillon,74,86,France,71,VfL Wolfsburg,76,LB,72,62,77
NIF,Camarasa,74,63,Spain,73,Cardiff City,76,CM,66,68,75
NIF,Luca Antonelli,72,75,Italy,69,Empoli,76,LB,76,58,74
NIF,Raúl Ruidíaz,76,82,Peru,64,Seattle Sounders FC,76,ST,29,77,58
NIF,Bibras Natcho,77,62,Israel,79,Olympiacos CFP,76,CM,70,72,68
NIF,Luca Rossettini,54,62,Italy,46,Chievo Verona,76,CB,77,44,77
NIF,Ahmed Musa,78,93,Nigeria,62,Al Nassr,76,ST,28,76,57
NIF,Maxime Lestienne,79,84,Belgium,72,Standard de Liège,76,LM,32,72,59
NIF,Jordan Ayew,78,74,Ghana,70,Crystal Palace,76,ST,31,74,74
NIF,Ronny Rodelin,73,68,France,74,En Avant de Guingamp,76,ST,40,76,68
NIF,Davide Santon,72,76,Italy,70,Roma,76,LB,74,58,74
NIF,Chancel Mbemba,66,74,DR Congo,53,FC Porto,76,CB,75,54,80
NIF,Issa Diop,50,63,France,50,West Ham United,76,CB,77,30,81
NIF,Leonardo Spinazzola,78,82,Italy,71,Juventus,76,LM,65,63,77
NIF,Carlos Mané,79,87,Portugal,69,Sporting CP,76,RM,40,73,51
NIF,Renato Sanches,77,78,Portugal,69,FC Bayern München,76,CM,70,72,82
NIF,Federico Di Francesco,81,84,Italy,73,Sassuolo,76,LW,31,66,57
NIF,Facundo Ferreyra,72,72,Argentina,58,SL Benfica,76,ST,25,76,68
NIF,Jairo,78,86,Spain,71,Hamburger SV,76,LM,32,68,56
NIF,Carlos Izquierdoz,46,49,Argentina,48,Boca Juniors,76,CB,76,48,77
NIF,Mario Pašalić,75,64,Croatia,73,Chelsea,76,CM,69,70,77
NIF,Héldon,79,85,Cape Verde Islands,69,Al Taawoun,76,LM,30,72,56
NIF,Gil Dias,80,85,Portugal,67,Nottingham Forest,76,RW,37,69,65
NIF,Ghislain Konan,78,81,Ivory Coast,69,Stade de Reims,76,LB,72,48,73
NIF,Daniel Podence,84,89,Portugal,66,Olympiacos CFP,76,CF,28,63,49
NIF,Miloš Jojić,77,73,Serbia,77,Medipol Başakşehir FK,76,CM,50,74,68
NIF,Jakub Jankto,76,82,Czech Republic,74,Sampdoria,76,CM,63,68,67
NIF,Yassin Ayoub,79,70,Morocco,76,Feyenoord,76,CM,66,69,72
NIF,Javi Espinosa,79,72,Spain,77,Levante UD,76,CAM,58,64,57
WORLDCUP,Marko Rog,76,76,Croatia,77,UEFA,76,CAM,60,66,68
WORLDCUP,Martín Cáceres,66,78,Uruguay,64,CONMEBOL,76,LB,79,51,75
NIF,Juan Manuel Iturbe,80,92,Paraguay,66,U.N.A.M.,76,RW,25,70,54
NIF,Abdou Diallo,66,69,France,65,Borussia Dortmund,76,CB,77,33,75
WORLDCUP,Facundo Roncaglia,64,67,Argentina,68,CONMEBOL,76,CB,77,53,72
WORLDCUP,Haris Seferović,71,71,Switzerland,66,UEFA,76,ST,39,74,82
WORLDCUP,Adrián Ramos,72,77,Colombia,65,CONMEBOL,76,ST,36,73,70
WORLDCUP,Antonio Rukavina,68,74,Serbia,69,UEFA,76,RWB,75,48,71
WORLDCUP,André André,78,71,Portugal,74,UEFA,76,CM,69,71,64
WORLDCUP,Luka Milivojević,66,62,Serbia,70,UEFA,76,CDM,73,63,82
WORLDCUP,Aymen Abdennour,54,63,Tunisia,56,CAF,76,CB,76,55,81
WORLDCUP,Steven Zuber,77,79,Switzerland,72,UEFA,76,LM,72,69,76
WORLDCUP,Georgiy Dzhikiya,63,82,Russia,61,UEFA,76,CB,76,54,77
WORLDCUP,Mathias Jørgensen,56,69,Denmark,59,UEFA,76,CB,74,39,81
WORLDCUP,Ivan Santini,67,48,Croatia,54,UEFA,76,ST,37,78,84
TRANSFER,Charly Musonda,82,87,Belgium,69,Chelsea,76,LM,23,64,46
HERO,Sören Bertram,78,83,Germany,76,FC Erzgebirge Aue,76,ST,42,82,65
WORLDCUP,Alexander Mejía,61,64,Colombia,66,CONMEBOL,76,CDM,72,46,84
WORLDCUP,Macnelly Torres,76,54,Colombia,78,CONMEBOL,76,CM,36,69,61
WORLDCUP,Dayro Moreno,74,72,Colombia,69,CONMEBOL,76,ST,32,78,65
WORLDCUP,Bernardo Espinosa,51,54,Colombia,59,CONMEBOL,76,CB,76,44,77
WORLDCUP,Manuel Akanji,62,74,Switzerland,53,UEFA,76,CB,76,39,75
WORLDCUP,Raúl Ruidíaz,76,82,Peru,64,CONMEBOL,76,ST,29,77,58
WORLDCUP,Emil Hallfreðsson,74,67,Iceland,76,UEFA,76,CM,70,64,75
NIF,Liam Moore,66,71,England,62,Reading,76,CB,74,31,80
WORLDCUP,Filip Kostić,79,88,Serbia,71,UEFA,76,LM,32,68,72
WORLDCUP,Luis Advíncula,77,94,Peru,70,CONMEBOL,76,RB,71,64,75
WORLDCUP,Maximiliano Gómez,68,66,Uruguay,61,CONMEBOL,76,ST,26,78,70
NIF,José Manuel Flores Moreno,64,63,Spain,51,Granada CF,76,CB,75,34,80
WORLDCUP,Claudio Pizarro,75,42,Peru,72,CONMEBOL,76,ST,32,77,69
IF,Bashkim Kadrii,80,88,Denmark,64,Randers FC,76,ST,65,73,80
IF,Liam Walker,72,81,Gibraltar,72,Notts County,76,CM,40,73,68
NIF,Youssouf Sabaly,74,76,Senegal,64,FC Girondins de Bordeaux,76,RB,75,38,69
NIF,Danilo,74,68,Brazil,71,SC Braga,76,CM,75,64,77
EUMOTM,Stefan Lainer,74,85,Austria,69,FC Red Bull Salzburg,76,RB,73,73,77
EUMOTM,Trent Alexander-Arnold,76,88,England,76,Liverpool,76,RB,73,64,74
IF,Luca Tremolada,78,82,Italy,74,Terni,76,CAM,28,69,65
IF,Osayamen Osawe,73,87,England,54,1. FC Kaiserslautern,76,ST,27,75,71
MOTM,Abdulrahman Al Ghamdi,77,84,Saudi Arabia,71,Al Ittihad,76,RW,27,76,79
MOTM,Stefan Hierländer,77,78,Austria,72,SK Sturm Graz,76,RWB,65,74,70
IF,Leonardo Mancuso,76,85,Italy,68,Pescara,76,RW,32,75,71
IF,Gjermund Åsen,78,69,Norway,80,Tromsø IL,76,LF,56,76,76
IF,Marcus Pedersen,73,78,Norway,63,Strømsgodset IF,76,ST,40,80,85
IF,Adriano Grimaldi,68,74,Germany,60,SC Preußen Münster,76,ST,30,80,83
IF,Michael Frey,72,72,Switzerland,65,FC Zürich,76,ST,28,78,76
IF,Steven MacLean,75,72,Scotland,68,St. Johnstone FC,76,ST,40,78,84
WORLDCUP,Christian Kabasele,62,74,Belgium,49,UEFA,76,CB,75,50,81
WORLDCUP,Paul Aguilar,70,83,Mexico,69,CONCACAF,76,RB,72,66,74
NIF,Tanguy Ndombele,79,80,France,74,Olympique Lyonnais,76,CM,71,66,76
WORLDCUP,José Juan Vázquez,69,75,Mexico,68,CONCACAF,76,CDM,73,54,72
WORLDCUP,Javier Aquino,80,90,Mexico,72,CONCACAF,76,LW,34,66,54
WORLDCUP,Erick Gutiérrez,74,77,Mexico,74,CONCACAF,76,CM,67,71,66
WORLDCUP,Oribe Peralta,74,72,Mexico,67,CONCACAF,76,ST,38,74,76
NIF,Federico Di Francesco,81,84,Italy,73,Bologna,76,LW,31,66,57
IF,Michele Rizzi,70,78,Germany,75,SC Preußen Münster,76,CAM,70,79,76
NIF,Jürgen Locadia,72,79,Netherlands,69,Brighton & Hove Albion,76,ST,36,75,77
NIF,Richarlison,80,85,Brazil,63,Watford,76,LW,26,72,76
IF,Josh Windass,78,88,England,74,Rangers FC,76,CF,38,70,71
NIF,Christian Atsu,79,92,Ghana,70,Newcastle United,76,LM,35,67,55
NIF,Arthur Masuaku,80,87,DR Congo,71,West Ham United,76,LWB,70,66,74
NIF,Alex Iwobi,82,79,Nigeria,69,Arsenal,76,LM,28,65,66
NIF,Andrew Robertson,75,80,Scotland,68,Liverpool,76,LB,74,60,72
NIF,Chris Wood,70,73,New Zealand,58,Burnley,76,ST,37,77,81
NIF,Jamaal Lascelles,55,65,England,51,Newcastle United,76,CB,77,27,77
NIF,Jóhann Berg Guðmundsson,77,79,Iceland,74,Burnley,76,RM,55,73,73
NIF,Thiago Mendes,76,81,Brazil,73,LOSC Lille,76,CDM,72,70,72
NIF,Rômulo,78,75,Italy,75,Hellas Verona,76,RM,70,66,73
NIF,Alexander Djiku,68,79,France,61,Stade Malherbe Caen,76,CB,76,40,76
NIF,Ronny Rodelin,73,68,France,74,Stade Malherbe Caen,76,ST,40,76,68
NIF,Ivan Santini,67,50,Croatia,54,Stade Malherbe Caen,76,ST,37,79,84
NIF,Charly Musonda,82,87,Belgium,69,Celtic,76,LM,23,64,46
NIF,Benjamin Pavard,69,71,France,68,VfB Stuttgart,76,CB,76,43,68
IF,Gabriel Torres,75,83,Panama,68,CD Huachipato,76,ST,36,76,70
NIF,Michael Gregoritsch,74,68,Austria,73,FC Augsburg,76,CAM,40,79,69
NIF,Nico Elvedi,68,71,Switzerland,63,Borussia Mönchengladbach,76,RB,78,34,76
NIF,Abdou Diallo,66,69,France,65,1. FSV Mainz 05,76,CB,77,33,75
NIF,Santiago Ascacibar,68,73,Argentina,64,VfB Stuttgart,76,CDM,75,47,74
NIF,Ante Rebić,75,78,Croatia,69,Eintracht Frankfurt,76,ST,33,76,74
IF,Marvin Ducksch,73,75,Germany,63,Holstein Kiel,76,ST,42,75,72
IF,Jay Bothroyd,74,60,England,74,Hokkaido Consadole Sapporo,76,ST,30,75,79
PTG,Renato Sanches,77,78,Portugal,69,Swansea City,76,CM,70,72,82
IF,Benjamin Girth,73,82,Germany,55,SV Meppen,76,ST,35,77,68
IF,Sven Michel,77,87,Germany,75,SC Paderborn 07,76,ST,38,76,78
IF,Ilsinho,83,74,Brazil,76,Philadelphia Union,76,CAM,65,77,75
IF,Kieran Dowell,80,74,England,76,Nottingham Forest,76,CAM,54,77,65
IF,Manuel Schäffler,70,78,Germany,57,SV Wehen-Wiesbaden,76,ST,33,78,83
IF,Danny Hylton,74,77,England,67,Luton Town,76,ST,60,74,82
IF,Mostafa Fathi,77,86,Egypt,72,Al Taawoun,76,RM,40,72,60
NIF,Laurent Ciman,68,67,Belgium,70,LAFC,76,CB,74,57,74
IF,Ryan Sessegnon,73,86,England,70,Fulham,76,LW,67,74,70
NIF,Marko Pjaca,83,84,Croatia,74,FC Schalke 04,76,LW,28,67,68
IF,Theoson Jordan Siebatcheu,70,77,France,64,Stade de Reims,76,ST,35,76,74
NIF,Marvin Compper,58,62,Germany,56,Celtic,76,CB,78,37,69
NIF,Papa Kouli Diop,68,57,Senegal,68,SD Eibar,76,CDM,73,66,85
TRANSFER,Dayro Moreno,74,72,Colombia,69,Club Tijuana,76,ST,32,78,65
IF,Sebastian Andersson,68,80,Sweden,60,1. FC Kaiserslautern,76,ST,30,76,82
NIF,Emmanuel Mas,72,79,Argentina,67,Boca Juniors,76,LB,74,62,80
NIF,Renan Bressan,75,64,Belarus,81,Chaves,76,CM,42,80,62
TRANSFER,Fabian Frei,72,66,Switzerland,76,FC Basel,76,CM,70,73,73
TRANSFER,José Juan Vázquez,69,75,Mexico,68,Santos Laguna,76,CDM,73,54,72
TRANSFER,Jairo,78,86,Spain,71,UD Las Palmas,76,LM,32,68,56
NIF,Jean-Paul Boëtius,79,87,Netherlands,69,Feyenoord,76,LW,30,70,48
NIF,João Pereira,76,75,Portugal,71,Trabzonspor,76,RB,73,59,66
NIF,Stefano Denswil,64,55,Netherlands,64,Club Brugge KV,76,CB,75,57,75
NIF,Roger,74,81,Spain,61,Levante UD,76,ST,30,75,72
NIF,Munas Dabbur,76,80,Israel,66,FC Red Bull Salzburg,76,ST,35,71,70
NIF,Romain Saïss,70,67,Morocco,66,Wolverhampton Wanderers,76,CDM,75,54,74
NIF,Josué,67,58,Portugal,51,RSC Anderlecht,76,CB,76,36,76
NIF,Sam Larsson,82,77,Sweden,72,Feyenoord,76,LW,40,73,64
NIF,José Juan Vázquez,69,75,Mexico,68,Guadalajara,76,CDM,73,54,72
NIF,Paolo Hurtado,77,82,Peru,73,Vitória Guimarães,76,CAM,46,73,57
NIF,Gabriel,79,78,Brazil,68,SL Benfica,76,ST,29,76,60
NIF,Facundo Ferreyra,72,72,Argentina,58,Shakhtar Donetsk,76,ST,25,76,68
NIF,Nicolás Castillo,71,66,Chile,59,U.N.A.M.,76,ST,34,77,79
NIF,Ricardo Horta,80,77,Portugal,71,SC Braga,76,LM,29,70,47
NIF,Emmanuel Mas,72,79,Argentina,67,Trabzonspor,76,LB,74,62,80
NIF,Franco Mussis,70,77,Argentina,70,San Lorenzo de Almagro,76,CDM,71,60,83
NIF,Carlos Mané,79,87,Portugal,69,VfB Stuttgart,76,RM,40,73,51
NIF,Édson Puch,76,83,Chile,68,Pachuca,76,RM,39,72,62
NIF,Alexander Mejía,61,64,Colombia,66,Club León,76,CDM,72,46,84
NIF,Caner Erkin,79,80,Turkey,77,Beşiktaş JK,76,LB,69,74,76
NIF,Gino Peruzzi,70,84,Argentina,64,Boca Juniors,76,RB,74,50,74
NIF,Mauricio Pereyra,78,73,Uruguay,76,FC Krasnodar,76,CM,64,71,63
NIF,Jelle Vossen,71,60,Belgium,71,Club Brugge KV,76,ST,42,79,68
NIF,Bojan Jokič,68,74,Slovenia,70,FC Ufa,76,LWB,74,56,78
NIF,Miralem Sulejmani,79,84,Serbia,71,BSC Young Boys,76,LM,32,72,56
NIF,Martin Harnik,72,78,Austria,70,Hannover 96,76,ST,41,73,78
NIF,Emiliano Insúa,73,65,Argentina,73,VfB Stuttgart,76,LB,76,64,79
NIF,Siphiwe Tshabalala,78,77,South Africa,73,Kaizer Chiefs,76,LM,36,72,64
NIF,Jan-Arie van der Heijden,70,44,Netherlands,74,Feyenoord,76,CB,77,57,72
NIF,Matías Alustiza,77,69,Argentina,64,Club Atlas,76,ST,34,79,61
NIF,Siem de Jong,74,61,Netherlands,72,Ajax,76,CAM,58,78,74
NIF,Pablo Aguilar,57,65,Paraguay,53,Club América,76,CB,74,52,79
NIF,Dmitriy Tarasov,69,60,Russia,67,Lokomotiv Moscow,76,CDM,76,55,82
NIF,Gregory van der Wiel,75,79,Netherlands,71,Cagliari,76,RB,73,64,75
NIF,Carlos Izquierdoz,46,49,Argentina,48,Santos Laguna,76,CB,76,48,77
NIF,Carlos Zambrano,67,63,Peru,58,PAOK,76,CB,75,49,78
NIF,Bruno Fornaroli,76,78,Uruguay,64,Melbourne City,76,ST,38,74,73
NIF,Luuk de Jong,67,55,Netherlands,69,PSV,76,ST,41,74,71
NIF,Víctor Vázquez,76,43,Spain,78,Toronto FC,76,CM,43,69,58
NIF,Yoric Ravet,72,85,France,74,Sport-Club Freiburg,76,RM,37,72,67
NIF,Matías Caruzzo,45,53,Argentina,57,San Lorenzo de Almagro,76,CB,76,32,80
NIF,Ismael Sosa,75,90,Argentina,70,Tigres U.A.N.L.,76,RM,47,72,71
NIF,Selçuk İnan,73,55,Turkey,81,Galatasaray SK,76,CM,62,73,64
NIF,Ioannis Fetfatzidis,80,83,Greece,73,Al Ahli,76,CAM,25,64,55
NIF,Guram Kashia,60,58,Georgia,61,Vitesse,76,CB,75,27,79
NIF,Mossoró,78,72,Brazil,75,Medipol Başakşehir FK,76,CAM,41,72,62
NIF,Aatif Chahechouhe,78,78,Morocco,71,Fenerbahçe SK,76,LM,33,76,60
NIF,Bart Ramselaar,77,84,Netherlands,70,PSV,76,CAM,49,66,70
NIF,Donny van de Beek,74,65,Netherlands,74,Ajax,76,CM,61,72,76
NIF,Ciaran Clark,58,62,Republic of Ireland,55,Newcastle United,76,CB,76,52,76
NIF,Nawaf Al Abed,76,88,Saudi Arabia,71,Al Hilal,76,LM,40,71,69
NIF,Chancel Mbemba,66,74,DR Congo,53,Newcastle United,76,CB,75,54,80
NIF,Jesús Gámez,67,66,Spain,63,Newcastle United,76,RB,78,51,81
NIF,Wanderson,76,72,Brazil,73,Dinamo Moscow,76,ST,21,78,62
NIF,Nick Viergever,65,70,Netherlands,61,Ajax,76,CB,76,48,78
NIF,Muhamed Bešić,74,68,Bosnia Herzegovina,64,Everton,76,CDM,76,50,76
NIF,Hélder Costa,79,92,Portugal,68,Wolverhampton Wanderers,76,RW,32,71,62
NIF,Michał Pazdan,58,53,Poland,61,Legia Warszawa,76,CB,75,45,82
NIF,Matthijs de Ligt,67,65,Netherlands,63,Ajax,76,CB,75,55,79
NIF,Renat Yanbaev,68,89,Russia,68,FC Krasnodar,76,RB,72,59,67
NIF,Jürgen Damm,77,95,Mexico,67,Tigres U.A.N.L.,76,RM,42,65,69
NIF,Serey Dié,72,67,Ivory Coast,64,FC Basel,76,CDM,76,48,79
NIF,Frank Fabra,76,88,Colombia,58,Boca Juniors,76,LB,70,54,82
NIF,Éder Balanta,66,70,Colombia,58,FC Basel,76,CB,74,40,80
NIF,Pascal Groß,73,65,Germany,78,Brighton & Hove Albion,76,CM,62,67,75
NIF,Dayro Moreno,74,72,Colombia,69,Atlético Nacional,76,ST,32,78,65
NIF,Kike García,71,70,Spain,59,SD Eibar,76,ST,32,74,75
NIF,Nabil Dirar,79,78,Morocco,73,Fenerbahçe SK,76,RM,52,66,72
NIF,Andy Delort,73,76,France,67,Toulouse Football Club,76,ST,26,77,76
NIF,Matthew Lowton,73,75,England,69,Burnley,76,RB,74,60,77
NIF,Alexis,56,59,Spain,61,Deportivo Alavés,76,CB,75,34,78
NIF,Julian Korb,76,73,Germany,67,Hannover 96,76,RB,74,48,68
NIF,Jonas Olsson,51,48,Sweden,54,Djurgårdens IF,76,CB,75,43,82
NIF,Ermin Bičakčić,48,54,Bosnia Herzegovina,50,TSG 1899 Hoffenheim,76,CB,77,37,78
NIF,Alberto Paloschi,73,76,Italy,56,Ferrara,76,ST,22,70,78
NIF,Ibai Gómez,79,76,Spain,76,Deportivo Alavés,76,LM,50,75,66
NIF,Arnaud Souquet,72,73,France,72,OGC Nice,76,RB,76,47,68
NIF,Mariano,71,77,Dominican Republic,56,Olympique Lyonnais,76,ST,33,79,72
NIF,André Hahn,66,75,Germany,68,Hamburger SV,76,ST,52,77,82
NIF,Christopher Jullien,57,69,France,46,Toulouse Football Club,76,CB,74,45,80
NIF,Alberto Moreno,77,88,Spain,68,Liverpool,76,LB,67,65,74
NIF,Marko Rog,76,74,Croatia,77,Napoli,76,CAM,43,66,62
NIF,Mario Pašalić,75,64,Croatia,73,Spartak Moscow,76,CM,69,70,77
NIF,Franck Yannick Kessié,76,75,Ivory Coast,70,Milan,76,CM,72,65,82
NIF,Cejudo,79,77,Spain,70,Western Sydney Wanderers,76,RM,50,67,71
NIF,Dominik Kohr,72,66,Germany,65,Bayer 04 Leverkusen,76,CDM,73,58,77
NIF,Jordan Ayew,78,74,Ghana,70,Swansea City,76,ST,31,74,74
NIF,Davide Santon,72,76,Italy,70,Inter,76,LB,74,58,74
NIF,Levin Öztunali,79,85,Germany,70,1. FSV Mainz 05,76,RM,48,67,70
NIF,Emerson,77,79,Italy,66,Roma,76,LWB,68,59,62
NIF,Tobias Strobl,60,61,Germany,64,Borussia Mönchengladbach,76,CDM,77,49,79
NIF,Mërgim Mavraj,46,43,Albania,52,Hamburger SV,76,CB,78,27,74
NIF,Guilherme,70,65,Brazil,72,RC Deportivo de La Coruña,76,CDM,72,63,74
NIF,Alfreð Finnbogason,74,68,Iceland,62,FC Augsburg,76,ST,32,79,72
NIF,Josef Martínez,81,88,Venezuela,62,Atlanta United FC,76,ST,26,71,68
NIF,Saido Berahino,75,79,England,57,Stoke City,76,ST,27,77,60
NIF,Grégory Sertic,71,67,France,75,Olympique de Marseille,76,CDM,72,70,73
NIF,Timmy Chandler,69,77,United States,69,Eintracht Frankfurt,76,RB,74,60,81
NIF,Diego Rico,67,76,Spain,69,CD Leganés,76,LB,74,56,78
NIF,Federico Cartabia,79,78,Argentina,73,RC Deportivo de La Coruña,76,RM,33,72,56
NIF,Robert Berić,70,67,Slovenia,66,RSC Anderlecht,76,ST,39,77,73
NIF,Christian Fuchs,71,62,Austria,77,Leicester City,76,LB,76,69,77
